SEASON_ID,TEAM_ID,PLAYER_AGE,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,position
2000-01,1610612743,29.0,200.0,30,80,0.375,9,34,0.265,13,17,0.765,1,11,12,34,9,0,15,13,82,Guard
1977-78,1610612738,28.0,911.0,123,273,0.451,,,,66,89,0.742,74.0,129.0,203,45,14.0,8.0,76.0,94,312,Forward
1999-00,1610612741,34.0,1012.0,59,168,0.351,0,0,0.0,50,105,0.476,88,174,262,65,14,42,78,126,168,Center
1991-92,0,23.0,255.0,30,99,0.303,15,41,0.366,24,36,0.667,3,13,16,35,16,2,31,41,99,Guard
2018-19,0,24.0,1298.0,279,628,0.444,75,191,0.393,77,97,0.794,109,294,403,72,35,20,74,145,710,Forward
1968-69,1610612738,28.0,595.0,92,202,0.455,,,,65,92,0.707,,,194,27,,,,107,249,Center
2021-22,1610612749,24.0,199.0,26,61,0.426,9,26,0.346,19,35,0.543,3,22,25,23,5,1,12,17,80,Guard
2011-12,1610612762,27.0,2100.0,426,861,0.495,7,31,0.226,202,255,0.792,180,383,563,150,118,52,112,222,1061,Forward
2005-06,1610612744,26.0,2516.0,363,838,0.433,58,181,0.32,251,319,0.787,195,548,743,101,47,26,108,191,1035,Forward-Center
2011-12,1610612741,27.0,1945.0,249,490,0.508,0,1,0.0,154,206,0.748,242,387,629,160,41,92,92,162,652,Forward-Center
1966-67,1610612741,26.0,179.0,40,89,0.449,,,,14,21,0.667,,,38,12,,,,31,94,Forward
2021-22,1610612764,24.0,944.0,187,381,0.491,55,123,0.447,46,66,0.697,25,135,160,48,23,9,33,53,475,Forward
1978-79,1610612743,24.0,2670.0,693,1353,0.512,,,,439,583,0.753,109,165,274,225,70,82,186.0,180,1825,Guard
1985-86,1610612742,28.0,2241.0,213,375,0.568,0,0,0.0,147,184,0.799,143,521,664,84,23,110,85,156,573,Center
1977-78,1610612765,28.0,127.0,14,31,0.452,,,,9,13,0.692,5.0,10.0,15,36,5.0,0.0,12.0,18,37,Guard
1977-78,1610612743,23.0,1213.0,133,320,0.416,,,,72,104,0.692,114,190,304,73,49,47,99,208,338,Forward
2011-12,1610612758,25.0,369.0,65,141,0.461,8,27,0.296,21,34,0.618,11,63,74,55,16,6,33,19,159,Guard-Forward
2013-14,0,24.0,875.0,130,274,0.474,0,1,0.0,90,121,0.744,104,133,237,52,28,20,41,116,350,Center-Forward
2008-09,1610612761,30.0,1216.0,220,465,0.473,0,1,0.0,115,142,0.81,71,217,288,67,18,82,92,130,555,Center-Forward
2017-18,1610612738,28.0,5.0,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,Forward
2014-15,1610612762,27.0,924.0,81,238,0.34,28,90,0.311,58,86,0.674,28,122,150,58,56,16,67,124,248,Guard-Forward
2020-21,1610612760,35.0,782.0,162,360,0.45,56,152,0.368,18,22,0.818,29,159,188,94,25,26,29,48,398,Center-Forward
1996-97,1610612759,23.0,61.0,8,19,0.421,1,2,0.5,0,0,0.0,0,7,7,1,2,0,2,11,17,Forward
1949-50,1610612747,26.0,,649,1595,0.407,,,,567,728,0.779,,,,197,,,,297,1865,Center
1993-94,1610612738,40.0,1987.0,356,725,0.491,0.0,0.0,0.0,154,208,0.74,141,401,542,82,42,96,108.0,190,866,Center
1997-98,1610612757,23.0,2896.0,466,875,0.533,8,39,0.205,184,278,0.662,132,346,478,195,75,88,167,268,1124,Forward-Center
1995-96,1610612759,30.0,3019.0,711,1378,0.516,3,9,0.333,626,823,0.761,319,681,1000,247,111,271,190,262,2051,Center
1978-79,1610612757,30.0,2791.0,600,1095,0.548,,,,320,403,0.794,263,477,740,301,59,58,247.0,329,1520,Center
2008-09,1610612741,24.0,715.0,81,167,0.485,0,1,0.0,34,59,0.576,84,136,220,46,14,18,40,135,196,Center
2018-19,1610612766,23.0,8.0,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,2,Guard
1952-53,1610610030,26.0,2468.0,227,645,0.352,,,,264,354,0.746,,,284.0,205,,,,260,718,Guard
2005-06,1610612738,30.0,2033.0,238,552,0.431,112,286,0.392,51,75,0.68,80,326,406,115,29,72,65,273,639,Center-Forward
1988-89,0,32.0,919.0,147,359,0.409,8.0,20.0,0.4,70,76,0.921,18,59,77,80,29,3,57,84,372,Guard
1977-78,1610612752,28.0,2009.0,215,448,0.48,,,,81,103,0.786,69.0,143.0,212,283,68.0,17.0,113.0,142,511,Guard
1992-93,1610612754,24.0,844.0,150,282,0.532,0,3,0.0,48,68,0.706,102,126,228,38,21,45,28,87,348,Forward
2001-02,1610612766,27.0,772.0,78,182,0.429,31,73,0.425,23,29,0.793,14,58,72,101,32,2,33,49,210,Guard
1985-86,1610612743,29.0,2112.0,422,906,0.466,3.0,7.0,0.429,174,219,0.795,190,420,610,81,42,227,117,315,1021,Center
1989-90,1610612765,26.0,246.0,54,125,0.432,1,6,0.167,9,22,0.409,15,43,58,4,3,17,21,39,118,Center
1971-72,1610612765,22.0,2661.0,369,802,0.46,,,,192,287,0.669,,,699,99,,,,171,930,Forward
1996-97,1610612742,29.0,1189.0,309,580,0.533,1,6,0.167,221,313,0.706,126,222,348,25,35,31,114,125,840,Forward
1996-97,1610612737,23.0,180.0,49,89,0.551,0,1,0.0,13,23,0.565,16,27,43,12,1,9,37,39,111,Center
2011-12,1610612742,24.0,203.0,31,82,0.378,3,10,0.3,14,21,0.667,12,37,49,5,7,8,14,23,79,Forward
1998-99,1610612760,26.0,183.0,10,32,0.313,8,24,0.333,9,13,0.692,3,17,20,29,7,1,12,24,37,Guard
2024-25,1610612746,27.0,91.0,16,24,0.667,6,10,0.6,1,2,0.5,6,3,9,2,5,1,7,8,39,Forward
1999-00,1610612752,35.0,459.0,23,67,0.343,0,0,0.0,9,27,0.333,63,73,136,5,7,21,18,95,55,Center
1960-61,1610612765,29.0,1655.0,196,566,0.346,,,,82,115,0.713,,,180,287,,,,195,474,Guard
2005-06,1610612755,26.0,2059.0,219,521,0.42,26,87,0.299,155,200,0.775,48,172,220,223,73,13,125,178,619,Forward
2010-11,1610612746,28.0,2095.0,207,505,0.41,72,211,0.341,61,85,0.718,61,193,254,118,62,12,55,159,547,Forward
2012-13,0,25.0,1300.0,260,584,0.445,3,10,0.3,135,175,0.771,146,240,386,47,24,53,80,175,658,Forward-Center
2019-20,1610612744,19.0,139.0,20,40,0.5,3,13,0.231,16,19,0.842,10,17,27,13,3,4,11,14,59,Forward
2023-24,1610612761,26.0,67.0,9,21,0.429,2,8,0.25,0,0,0.0,1,6,7,12,6,2,1,5,20,Guard
1996-97,1610612742,25.0,1063.0,207,449,0.461,0,3,0.0,68,106,0.642,103,183,286,32,17,88,70,115,482,Center
1948-49,1610610025,26.0,,110,281,0.391,,,,66,121,0.545,,,,125,,,,194,286,Forward
1997-98,1610612757,27.0,1472.0,204,527,0.387,47,133,0.353,112,145,0.772,36,98,134.0,245,61,1,114,99,567,Guard
1989-90,1610612742,35.0,1300.0,231,484,0.477,0.0,2.0,0.0,200,254,0.787,78,94,172,80,20,7,75.0,99,662,Forward
1956-57,1610612744,24.0,110.0,11,37,0.297,,,,6,12,0.5,,,39.0,3,,,,13,28,Center
2014-15,1610612759,37.0,1587.0,251,589,0.426,89,258,0.345,147,204,0.721,28,183,211,293,67,20,154,138,738,Guard
2004-05,1610612745,24.0,2447.0,538,975,0.552,0,0,0.0,389,497,0.783,208,461,669,61,34,160,196,298,1465,Center
2019-20,1610612749,26.0,118.0,23,51,0.451,6,21,0.286,10,17,0.588,5,14,19,29,5,1,11,11,62,Guard
2008-09,1610612738,33.0,456.0,51,85,0.6,0,0,0.0,14,19,0.737,31,75,106,25,4,5,21,96,116,Forward-Center
2019-20,1610612738,28.0,1566.0,241,426,0.566,32,96,0.333,87,114,0.763,140,286,426,111,37,84,54,219,601,Forward-Center
2019-20,1610612756,29.0,2016.0,287,692,0.415,78,216,0.361,195,226,0.863,46,258,304,570,94,11,173,167,847,Guard
2021-22,1610612754,26.0,1632.0,331,571,0.58,35,108,0.324,191,258,0.74,155,412,567,236,46,22,143,146,888,Forward-Center
2010-11,1610612758,24.0,1030.0,213,473,0.45,53,147,0.361,95,118,0.805,36,91,127,92,45,5,56,60,574,Guard-Forward
2003-04,0,27.0,2092.0,363,813,0.446,73,194,0.376,171,218,0.784,64,256,320,124,64,20,116,196,970,Forward
2011-12,1610612740,27.0,196.0,23,53,0.434,0,0,0.0,15,18,0.833,21,20,41,7,5,6,13,31,61,Forward
1999-00,1610612755,27.0,290.0,22,49,0.449,0,0,0.0,28,37,0.757,4,27,31,46,10,0,10,27,72,Guard
2018-19,1610612753,21.0,766.0,117,243,0.481,21,70,0.3,37,63,0.587,64,169,233,39,13,64,43,102,292,Center
2024-25,1610612739,24.0,112.0,29,53,0.547,13,26,0.5,6,6,1.0,1,7,8,20,5,2,12,13,77,Guard
1979-80,0,30.0,1789.0,214,450,0.476,7.0,31.0,0.226,84,113,0.743,53.0,99.0,152,288,57.0,11.0,109.0,133,519,Guard
2002-03,1610612761,30.0,2346.0,267,535,0.499,1,6,0.167,156,281,0.555,231,419,650,95,116,26,98,197,691,Forward-Center
1946-47,1610610032,27.0,,20,56,0.357,,,,21,44,0.477,,,,1,,,,25,61,Guard
2020-21,1610612739,23.0,29.0,1,3,0.333,0,0,0.0,5,8,0.625,3,3,6,0,2,2,2,0,7,Center
2002-03,1610612759,27.0,47.0,4,17,0.235,1,3,0.333,0,2,0.0,2,8,10,4,0,0,6,14,9,Center
1949-50,1610612755,26.0,,167,390,0.428,,,,111,185,0.6,,,,33,,,,198,445,Center
1994-95,0,27.0,194.0,13,32,0.406,2,8,0.25,16,21,0.762,0,12,12,34,2,1,12,22,44,Guard
1969-70,0,30.0,2028.0,351,671,0.523,,,,215,373,0.576,,,707,143,,,,260,917,Center
1962-63,1610612747,24.0,293.0,15,55,0.273,,,,6,9,0.667,,,62,20,,,,49,36,Forward
1988-89,1610612766,25.0,813.0,256,521,0.491,19,55,0.345,40,46,0.87,26,78,104,50,42,4,44,68,571,Guard-Forward
2018-19,1610612742,26.0,1985.0,228,528,0.432,79,254,0.311,73,103,0.709,138,251,389,95,69,36,74,186,608,Forward
1957-58,1610612765,27.0,649.0,106,280,0.379,,,,46,75,0.613,,,102,66,,,,68,258,Guard
1998-99,1610612746,23.0,1135.0,119,260,0.458,0,1,0.0,81,117,0.692,142,219,361,33,26,36,48,162,319,Forward-Center
1977-78,1610612745,26.0,2152.0,368,842,0.437,,,,93,135,0.689,262,431,693,97,44,90,141.0,315,829,Center
1992-93,1610612744,25.0,1287.0,176,403,0.437,20,59,0.339,65,87,0.747,81,114,195,94,47,19,55,98,437,Guard-Forward
2022-23,1610612762,23.0,359.0,59,72,0.819,0,0,0.0,7,20,0.35,31,88,119,11,6,15,18,34,125,Center-Forward
1948-49,1610610025,25.0,0.0,0,0,0.0,,,,0,0,0.0,,,0.0,0,,,,1,0,Center
2016-17,0,36.0,841.0,93,220,0.423,53,134,0.396,36,45,0.8,18,97,115,50,15,7,28,67,275,Guard-Forward
1984-85,1610612762,36.0,370.0,32,87,0.368,0.0,0.0,,18,28,0.643,24,72,96,16,6,11,30.0,51,82,Center
1954-55,1610612747,25.0,1774.0,167,417,0.4,,,,115,169,0.68,,,438,125,,,,110,449,Forward
2019-20,1610612747,30.0,199.0,28,69,0.406,13,39,0.333,5,6,0.833,16,29,45,8,5,6,6,29,74,Forward
1949-50,1610612755,30.0,,139,418,0.333,,,,54,85,0.635,,,,156,,,,106,332,Forward
1998-99,1610612753,27.0,1944.0,301,717,0.42,40,140,0.286,149,211,0.706,74,210,284,266,111,23,150,111,791,Forward
2018-19,1610612738,24.0,594.0,67,158,0.424,28,89,0.315,24,39,0.615,24,62,86,23,10,4,19,43,186,Forward
1993-94,1610612741,28.0,2570.0,460,878,0.524,0,6,0.0,137,230,0.596,306,463,769,236,74,84,109,164,1057,Center
2002-03,1610612742,30.0,2642.0,507,1193,0.425,119,322,0.37,198,230,0.861,107,295,402,205,76,21,114,105,1331,Guard-Forward
1973-74,1610612747,24.0,6.0,1,4,0.25,,,,1,3,0.333,0.0,1.0,1,0,0.0,0.0,,1,3,Forward
2022-23,1610612756,34.0,269.0,73,128,0.57,22,41,0.537,40,48,0.833,3,48,51,28,2,10,20,7,208,Forward
1998-99,1610612756,33.0,1184.0,187,386,0.484,1,9,0.111,78,112,0.696,62,157,219,113,36,38,69,129,453,Forward-Center
1962-63,1610612744,23.0,1801.0,256,643,0.398,,,,97,152,0.638,,,225,137,,,,185,609,Guard
1991-92,1610612745,29.0,2636.0,591,1177,0.502,0,1,0.0,328,428,0.766,246,599,845,157,127,304,187,263,1510,Center
2013-14,1610612742,26.0,393.0,55,126,0.437,25,59,0.424,10,11,0.909,8,35,43,19,16,2,11,33,145,Guard
1992-93,1610612739,29.0,2079.0,361,797,0.453,16,58,0.276,152,181,0.84,74,140,214,183,78,18,94,154,890,Guard
2008-09,1610612752,24.0,8.0,0,3,0.0,0,0,0.0,0,2,0.0,1,1,2,0,0,0,0,0,0,Center
1979-80,1610612745,27.0,106.0,13,24,0.542,0.0,0.0,,10,13,0.769,0,9,9,5,5,0,8.0,8,36,Guard
1950-51,1610612744,26.0,,26,74,0.351,,,,12,18,0.667,,,24,4,,,,34,64,Center
1967-68,1610612758,28.0,802.0,121,270,0.448,,,,67,106,0.632,,,169,46,,,,105,309,Forward
2009-10,1610612758,25.0,56.0,4,12,0.333,0,0,0.0,2,2,1.0,5,9,14.0,2,2,4,4,5,10,Forward-Center
2014-15,1610612760,34.0,1101.0,106,253,0.419,16,60,0.267,45,65,0.692,90,160,250,90,35,25,45,156,273,Forward-Center
2001-02,1610612754,26.0,214.0,25,67,0.373,1,5,0.2,11,11,1.0,6,17,23,10,2,3,9,22,62,Guard-Forward
1975-76,1610612762,23.0,1346.0,184,379,0.485,,,,159,205,0.776,193,335,528,155,52,60,,209,527,Center
1982-83,1610612741,27.0,1817.0,251,522,0.481,2.0,12.0,0.167,194,248,0.782,108,250,358,131,50,9,152.0,246,698,Forward
1982-83,0,28.0,2076.0,346,815,0.425,8.0,51.0,0.157,106,163,0.65,113,182,295,432,182,24,244,240,806,Guard
2022-23,1610612764,25.0,6.0,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,1,1,0,0,1,3,Guard
2021-22,1610612743,27.0,2476.0,764,1311,0.583,97,288,0.337,379,468,0.81,206,813,1019,584,109,63,281,191,2004,Center
1966-67,1610612765,24.0,1248.0,223,600,0.372,,,,79,133,0.594,,,423,81,,,,145,525,Forward
1976-77,1610612744,22.0,889.0,154,292,0.527,,,,71,92,0.772,85,88,173,59,53,26,,77,379,Forward
1996-97,1610612754,28.0,2590.0,370,688,0.538,0,0,0.0,92,215,0.428,301,471,772,59,60,77,108,233,832,Center-Forward
2023-24,0,26.0,100.0,23,50,0.46,3,14,0.214,7,13,0.538,12,18,30,6,2,3,6,15,56,Forward-Center
1993-94,1610612749,24.0,1242.0,158,382,0.414,32,115,0.278,97,122,0.795,36,110,146,168,102,17,83,110,445,Guard
1990-91,1610612750,25.0,320.0,28,75,0.373,0,1,0.0,12,22,0.545,42,37,79,3,6,4,5,45,68,Guard
2008-09,1610612750,20.0,2048.0,316,688,0.459,2,19,0.105,265,336,0.789,274,460,734,84,35,50,118,205,899,Forward-Center
2022-23,1610612766,22.0,550.0,67,120,0.558,4,19,0.211,19,26,0.731,37,86,123,15,17,30,31,65,157,Center-Forward
2013-14,1610612738,31.0,1416.0,116,230,0.504,19,64,0.297,47,101,0.465,36,176,212,143,73,14,97,79,298,Forward
2000-01,1610612742,31.0,1261.0,139,314,0.443,58,133,0.436,35,41,0.854,18,91,109,61,29,1,56,92,371,Guard
2017-18,1610612743,23.0,2443.0,504,1010,0.499,111,280,0.396,266,313,0.85,195,608,803,458,90,61,210,212,1385,Center
2011-12,1610612762,25.0,1145.0,177,465,0.381,46,150,0.307,108,136,0.794,27,89,116,69,46,18,53,122,508,Guard
1991-92,1610612759,23.0,36.0,4,15,0.267,0,1,0.0,7,7,1.0,2,6,8,4,2,0,4,6,15,Forward
1985-86,1610612756,23.0,2733.0,352,735,0.479,4,29,0.138,197,257,0.767,56,204,260,526,132,9,190,222,905,Guard
1972-73,1610612757,24.0,1301.0,159,329,0.483,,,,71,89,0.798,,,154,156,,,,181,389,Guard
2017-18,1610612746,25.0,2057.0,341,805,0.424,136,360,0.378,102,159,0.642,27,118,145,242,74,16,109,152,920,Guard
1991-92,1610612737,24.0,32.0,6,14,0.429,3,6,0.5,2,2,1.0,1,1,2,1,0,0,3,4,17,Guard
2008-09,1610612752,32.0,773.0,119,258,0.461,53,126,0.421,54,67,0.806,20,93,113,46,22,10,46,91,345,Forward
2011-12,1610612747,25.0,718.0,56,118,0.475,3,7,0.429,23,36,0.639,61,110,171,51,15,18,31,74,138,Forward-Center
1999-00,1610612753,29.0,2326.0,204,339,0.602,0,3,0.0,82,162,0.506,202,323,525,245,113,148,133,203,490,Forward
1987-88,1610612757,26.0,3060.0,849,1679,0.506,11,52,0.212,476,587,0.811,261,272,533,467,203,52,236,250,2185,Guard
1986-87,1610612756,23.0,979.0,142,358,0.397,0,1,0.0,50,86,0.581,79,167,246,57,18,37,85,125,334,Center
2021-22,1610612761,23.0,2448.0,450,1086,0.414,209,545,0.383,174,204,0.853,26,165,191,141,122,19,73,144,1283,Guard
2012-13,1610612760,26.0,770.0,64,106,0.604,0,0,0.0,32,53,0.604,69,126,195,11,30,60,41,148,160,Center
1991-92,1610612758,22.0,31.0,5,12,0.417,1,2,0.5,1,2,0.5,0,0,0,1,1,0,1,3,12,Guard
2011-12,1610612766,23.0,1465.0,251,591,0.425,12,51,0.235,92,112,0.821,96,231,327,57,21,52,74,137,606,Center
2021-22,1610612741,27.0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,1,0,0,2,0,Forward
1984-85,1610612765,26.0,35.0,2,8,0.25,0,2,0.0,5,5,1.0,0,0,0,10,4,0,5,5,9,Guard
1966-67,1610612747,29.0,2670.0,645,1389,0.464,,,,602,686,0.878,,,392,447,,,,160,1892,Guard
1996-97,1610612743,23.0,87.0,16,33,0.485,0,0,0.0,20,25,0.8,10,13,23,5,1,0,4,17,52,Center
2006-07,0,32.0,1300.0,142,343,0.414,25,73,0.342,46,61,0.754,22,79,101,201,33,3,76,119,355,Guard
1946-47,1610610026,24.0,0.0,18,67,0.269,,,,7,15,0.467,,,0.0,10,,,,32,43,Center
2011-12,1610612762,29.0,1741.0,241,542,0.445,77,213,0.362,156,209,0.746,12,100,112,316,64,13,122,136,715,Guard
1999-00,1610612762,31.0,224.0,22,62,0.355,1,10,0.1,2,2,1.0,15,28,43,10,5,4,9,31,47,Forward
2017-18,1610612761,22.0,7.0,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,1,1,0,0,1,0,Forward
1994-95,1610612744,25.0,1324.0,176,397,0.443,28,90,0.311,55,97,0.567,100,197,297,122,50,23,93,98,435,Forward
2016-17,1610612750,21.0,3030.0,802,1480,0.542,101,275,0.367,356,428,0.832,296,711,1007,220,56,103,212,241,2061,Center-Forward
1990-91,1610612762,25.0,1611.0,244,464,0.526,6,24,0.25,82,117,0.701,51,150,201,108,57,29,105,203,576,Forward
2005-06,1610612759,25.0,113.0,16,33,0.485,2,3,0.667,7,10,0.7,4,19,23,3,5,0,8,20,41,Guard-Forward
1969-70,1610612752,27.0,744.0,98,235,0.417,,,,41,79,0.519,,,257,46,,,,189,237,Center
1948-49,0,26.0,,29,118,0.246,,,,29,44,0.659,,,,20,,,,30,87,Forward
2010-11,1610612757,22.0,2522.0,367,807,0.455,118,342,0.345,138,164,0.841,109,252,361,123,68,49,83,194,990,Guard-Forward
2012-13,1610612750,27.0,284.0,48,75,0.64,0,0,0.0,21,34,0.618,20,40,60,8,7,28,13,49,117,Forward
2021-22,1610612737,32.0,371.0,53,112,0.473,29,68,0.426,19,26,0.731,32,89,121,34,11,13,20,52,154,Center
1998-99,1610612764,32.0,377.0,51,115,0.443,14,35,0.4,3,6,0.5,8,32,40,21,4,3,14,42,119,Guard
1992-93,1610612738,30.0,2215.0,457,924,0.495,6,22,0.273,191,241,0.793,168,321,489,163,72,51,171,249,1111,Forward
2003-04,1610612740,27.0,942.0,145,287,0.505,2,5,0.4,70,128,0.547,106,156,262,43,39,37,62,161,362,Forward-Center
2013-14,1610612766,21.0,1417.0,172,404,0.426,0,1,0.0,146,200,0.73,118,235,353,92,40,41,87,170,490,Forward-Center
2007-08,1610612751,26.0,401.0,27,65,0.415,0,0,0.0,14,30,0.467,49,73,122,14,6,25,16,46,68,Center
2011-12,1610612755,24.0,1644.0,191,467,0.409,97,266,0.365,77,85,0.906,17,144,161,54,40,3,29,82,556,Guard
2021-22,1610612748,32.0,1065.0,164,290,0.566,19,47,0.404,75,100,0.75,105,281,386,47,24,42,70,174,422,Center
1973-74,1610612739,26.0,790.0,132,291,0.454,,,,35,41,0.854,42.0,86.0,128,62,27.0,6.0,,117,299,Guard
2018-19,1610612743,23.0,94.0,9,18,0.5,4,10,0.4,1,3,0.333,7,11,18,6,2,0,4,10,23,Forward
2011-12,1610612743,23.0,179.0,13,31,0.419,2,11,0.182,8,11,0.727,5,20,25,37,8,6,11,18,36,Guard
2018-19,1610612741,30.0,1325.0,151,394,0.383,97,270,0.359,41,46,0.891,19,150,169,85,67,21,47,79,440,Forward-Guard
2009-10,1610612752,28.0,232.0,30,68,0.441,0,0,0.0,22,29,0.759,31,46,77,8,4,4,11,24,82,Forward-Center
2007-08,1610612755,26.0,1970.0,379,870,0.436,51,179,0.285,112,148,0.757,32,150,182,151,54,22,109,119,921,Guard
1989-90,1610612737,28.0,803.0,128,248,0.516,0,4,0.0,79,102,0.775,50,99,149,53,15,34,54,128,335,Forward
1982-83,1610612759,29.0,1619.0,213,510,0.418,67.0,194.0,0.345,120,154,0.779,18,116,134,437,74,4,160.0,210,613,Guard
2018-19,1610612748,31.0,44.0,2,9,0.222,2,6,0.333,1,2,0.5,4,5,9.0,2,1,0,2,2,7,Forward
2001-02,1610612758,25.0,71.0,6,21,0.286,0,1,0.0,6,12,0.5,2,12,14,6,2,4,2,12,18,Center
2016-17,1610612747,30.0,1403.0,326,734,0.444,122,317,0.385,304,344,0.884,14,118,132,183,65,11,120,67,1078,Guard
2002-03,1610612747,27.0,1244.0,115,274,0.42,0,1,0.0,66,101,0.653,115,253,368,64,20,55,56,143,296,Forward
1999-00,1610612756,30.0,1088.0,137,233,0.588,0,0,0.0,49,73,0.671,87,174,261,68,42,80,74,132,323,Center
1987-88,1610612737,28.0,403.0,40,82,0.488,5,12,0.417,25,27,0.926,27,70,97,16,8,10,14,67,110,Forward
1974-75,1610612746,23.0,3539.0,1095,2138,0.512,,,,641,796,0.805,307.0,848.0,1155,179,92.0,174.0,,278,2831,Center
2004-05,1610612752,20.0,5.0,4,4,1.0,0,0,0.0,2,2,1.0,0,0,0,0,1,0,1,0,10,Center
2022-23,1610612737,34.0,411.0,48,125,0.384,30,87,0.345,0,0,0.0,2,21,23,25,5,10,12,37,126,Forward-Guard
2007-08,1610612742,35.0,353.0,23,64,0.359,0,0,0.0,11,14,0.786,21,60,81,17,5,2,17,62,57,Forward
1955-56,1610612765,27.0,2353.0,434,1067,0.407,,,,365,492,0.742,,,686,159,,,,212,1233,Forward
1975-76,1610612741,32.0,278.0,36,74,0.486,,,,9,11,0.818,4.0,12.0,16,28,5.0,1.0,,23,81,Guard
2007-08,1610612743,24.0,2806.0,728,1481,0.492,58,164,0.354,464,590,0.786,178,393,571.0,259,98,39,253,253,1978,Forward
1980-81,1610612739,25.0,2595.0,319,817,0.39,57.0,169.0,0.337,107,132,0.811,66,132,198,452,136,17,162,194,802,Guard
1970-71,1610612758,23.0,2648.0,467,1117,0.418,,,,156,227,0.687,,,913,117,,,,270,1090,Center
2003-04,1610612744,27.0,1634.0,220,466,0.472,55,124,0.444,238,271,0.878,100,217,317,103,66,20,84,206,733,Forward
2022-23,1610612749,30.0,206.0,20,46,0.435,0,8,0.0,11,22,0.5,15,29,44.0,15,3,3,12,22,51,Forward
2017-18,1610612756,23.0,225.0,28,74,0.378,18,58,0.31,8,10,0.8,8,29,37,12,2,2,4,13,82,Forward
1986-87,1610612759,23.0,1682.0,334,764,0.437,14,47,0.298,153,191,0.801,56,113,169,290,67,3,120,118,835,Guard
1995-96,1610612744,29.0,1487.0,255,606,0.421,85,232,0.366,140,182,0.769,22,109,131,360,74,11,125,131,735,Guard
2000-01,1610612752,30.0,2858.0,542,1208,0.449,96,252,0.381,279,307,0.909,20,263,283,173,52,10,161,190,1459,Guard
2018-19,1610612746,22.0,524.0,100,186,0.538,0,0,0.0,44,60,0.733,61,139,200,38,10,24,37,64,244,Center
2018-19,0,26.0,2028.0,232,572,0.406,104,327,0.318,50,95,0.526,25,137,162,167,47,23,68,207,618,Guard
1984-85,1610612747,38.0,2630.0,723,1207,0.599,0.0,1.0,0.0,289,395,0.732,162.0,460.0,622.0,249,63.0,162.0,197.0,238,1735,Center
1999-00,1610612748,30.0,2302.0,322,671,0.48,0,1,0.0,120,159,0.755,216,384,600,145,65,61,100,264,764,Forward-Center
1970-71,1610612746,25.0,2082.0,378,896,0.422,,,,142,189,0.751,,,334,291,,,,246,898,Guard
1951-52,1610612737,26.0,626.0,83,252,0.329,,,,64,114,0.561,,,102.0,64,,,,92,230,Guard
2009-10,1610612754,23.0,2035.0,387,782,0.495,3,6,0.5,169,224,0.754,177,287,464,158,30,131,145,285,946,Center
1979-80,0,34.0,2123.0,385,891,0.432,23.0,81.0,0.284,100,115,0.87,94.0,165.0,259,100,62.0,17.0,81.0,209,893,Forward
1982-83,1610612764,24.0,1575.0,332,635,0.523,0,6,0.0,101,136,0.743,116,94,210,132,87,30,146,166,765,Guard
1948-49,1610612758,27.0,,162,391,0.414,,,,83,135,0.615,,,,51,,,,179,407,Forward
2011-12,1610612752,26.0,656.0,94,290,0.324,27,117,0.231,22,26,0.846,16,56,72,77,29,1,56,55,237,Guard
2002-03,1610612743,27.0,996.0,97,197,0.492,2,7,0.286,27,41,0.659,78,79,157,54,65,29,43,82,223,Forward
1995-96,1610612744,24.0,20.0,3,8,0.375,0,0,0.0,0,0,0.0,0,3,3,1,0,0,2,1,6,Forward
2010-11,1610612743,28.0,2291.0,402,654,0.615,1,5,0.2,286,402,0.711,145,426,571,149,84,73,134,238,1091,Center-Forward
2014-15,1610612749,23.0,758.0,132,308,0.429,4,28,0.143,85,109,0.78,21,78,99,140,51,12,79,64,353,Guard
1976-77,1610612737,32.0,1745.0,413,905,0.456,,,,142,169,0.84,48.0,81.0,129,155,67.0,19.0,,160,968,Forward
1946-47,1610610031,26.0,,102,375,0.272,,,,30,58,0.517,,,,6,,,,102,234,Guard
2020-21,1610612755,23.0,1062.0,170,424,0.401,101,269,0.375,60,82,0.732,17,96,113,82,49,9,46,64,501,Guard-Forward
1987-88,1610612759,30.0,919.0,128,257,0.498,0,1,0.0,60,83,0.723,62,91,153,53,22,56,49,141,316,Center
1984-85,1610612754,25.0,1123.0,149,310,0.481,0,2,0.0,120,174,0.69,98,188,286,67,28,15,92,196,418,Forward
2015-16,1610612740,23.0,279.0,28,69,0.406,12,32,0.375,11,21,0.524,8,40,48,15,10,2,11,17,79,Guard
2019-20,1610612751,22.0,684.0,79,177,0.446,33,90,0.367,24,38,0.632,25,112,137,51,25,5,46,90,215,Forward
1999-00,1610612762,36.0,2947.0,752,1476,0.509,2,8,0.25,589,739,0.797,169,610,779,304,79,71,231,229,2095,Forward
