age,education,education level,marital status,Occupation,relationship,race,sex,Investment profit,Investment loss,hours per week,native country,income
30,Some College Education,10,Never-married,Technical and Labor Occupations,Not-in-family,White,Male,0,0,55,United-States,<=50K
34,High School Graduate,9,Divorced,Technical and Labor Occupations,Unmarried,White,Female,1151,0,48,Germany,<=50K
57,Doctoral Degree,16,Divorced,Professional Occupations,Unmarried,White,Female,0,0,50,United-States,<=50K
24,High School Graduate,9,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,40,United-States,<=50K
60,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Husband,White,Male,7688,0,40,United-States,>50K
18,High School Graduate,9,Never-married,Management and Administrative Occupations,Own-child,White,Male,0,0,20,United-States,<=50K
50,Vocational Associate Degree,11,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,>50K
24,High School Graduate,9,Never-married,Service Occupations,Own-child,White,Male,0,0,40,United-States,<=50K
38,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
51,Professional School,15,Married-civ-spouse,Professional Occupations,Husband,Other,Male,99999,0,70,India,>50K
27,Some College Education,10,Never-married,Management and Administrative Occupations,Not-in-family,White,Female,0,0,15,United-States,<=50K
61,High School Graduate,9,Widowed,Professional Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
52,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,45,United-States,>50K
41,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,5013,0,70,United-States,<=50K
50,High School Graduate,9,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,7298,0,40,United-States,>50K
17,11th Grade,7,Never-married,Management and Administrative Occupations,Own-child,White,Female,0,0,12,United-States,<=50K
26,High School Graduate,9,Never-married,Technical and Labor Occupations,Not-in-family,White,Male,0,0,40,United-States,<=50K
56,Master's Degree,14,Divorced,Professional Occupations,Not-in-family,White,Male,0,1669,40,United-States,<=50K
41,Master's Degree,14,Never-married,Professional Occupations,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,1485,44,United-States,>50K
27,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,60,United-States,<=50K
63,High School Graduate,9,Widowed,Technical and Labor Occupations,Other-relative,Black,Female,0,0,40,Haiti,<=50K
51,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,60,United-States,>50K
45,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,5013,0,40,United-States,<=50K
30,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,50,United-States,<=50K
26,Bachelor's Degree,13,Never-married,Management and Administrative Occupations,Own-child,White,Male,0,0,30,United-States,<=50K
60,Bachelor's Degree,13,Widowed,Professional Occupations,Unmarried,White,Female,0,0,60,United-States,>50K
32,Some College Education,10,Married-civ-spouse,Service Occupations,Husband,Black,Male,0,0,50,United-States,<=50K
67,High School Graduate,9,Widowed,Technical and Labor Occupations,Not-in-family,White,Female,0,0,32,United-States,<=50K
42,Professional School,15,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,2415,60,United-States,>50K
34,Master's Degree,14,Married-civ-spouse,Professional Occupations,Wife,Asian-Pac-Islander,Female,0,0,40,China,>50K
38,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Wife,White,Female,0,0,40,United-States,<=50K
22,Vocational Associate Degree,11,Never-married,Management and Administrative Occupations,Own-child,White,Female,0,0,30,United-States,<=50K
43,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,5013,0,40,United-States,<=50K
47,Vocational Associate Degree,11,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,4064,0,40,United-States,<=50K
19,Some College Education,10,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,66,United-States,<=50K
39,Academic Associate Degree,12,Never-married,Technical and Labor Occupations,Not-in-family,Black,Male,0,0,60,United-States,<=50K
55,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,50,United-States,>50K
29,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
46,Some College Education,10,Separated,Technical and Labor Occupations,Not-in-family,White,Male,0,0,42,United-States,<=50K
35,11th Grade,7,Never-married,Technical and Labor Occupations,Own-child,White,Male,6849,0,40,United-States,<=50K
34,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,55,United-States,<=50K
30,9th Grade,5,Never-married,Technical and Labor Occupations,Other-relative,Black,Male,0,0,40,United-States,<=50K
40,10th Grade,6,Married-civ-spouse,Technical and Labor Occupations,Husband,Black,Male,0,0,40,United-States,<=50K
44,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,1887,55,United-States,>50K
39,High School Graduate,9,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,United-States,<=50K
39,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Wife,White,Female,0,0,20,United-States,>50K
28,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,65,United-States,<=50K
34,Master's Degree,14,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,1902,50,United-States,>50K
48,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,44,United-States,>50K
62,Doctoral Degree,16,Widowed,Professional Occupations,Unmarried,White,Female,0,0,40,Iran,<=50K
20,Some College Education,10,Never-married,Technical and Labor Occupations,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
46,Master's Degree,14,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,40,United-States,>50K
66,Vocational Associate Degree,11,Widowed,Professional Occupations,Not-in-family,White,Female,0,0,20,United-States,<=50K
41,Bachelor's Degree,13,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,48,United-States,>50K
30,Some College Education,10,Married-civ-spouse,Professional Occupations,Wife,Black,Female,0,0,40,United-States,>50K
39,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
34,Vocational Associate Degree,11,Never-married,Technical and Labor Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Professional School,15,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,60,United-States,>50K
37,Academic Associate Degree,12,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,50,United-States,>50K
29,Vocational Associate Degree,11,Married-civ-spouse,Service Occupations,Husband,White,Male,7688,0,40,United-States,>50K
31,Bachelor's Degree,13,Never-married,Professional Occupations,Not-in-family,White,Male,0,0,47,United-States,<=50K
42,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,40,United-States,>50K
40,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Other-relative,White,Male,0,0,40,United-States,<=50K
61,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,2352,50,United-States,<=50K
36,Vocational Associate Degree,11,Married-civ-spouse,Management and Administrative Occupations,Wife,White,Female,0,0,50,United-States,>50K
37,Academic Associate Degree,12,Divorced,Professional Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Academic Associate Degree,12,Divorced,Technical and Labor Occupations,Not-in-family,White,Male,0,0,60,United-States,<=50K
41,Some College Education,10,Divorced,Management and Administrative Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Bachelor's Degree,13,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,40,United-States,<=50K
61,Bachelor's Degree,13,Separated,Technical and Labor Occupations,Not-in-family,White,Female,0,0,30,United-States,<=50K
47,10th Grade,6,Divorced,Technical and Labor Occupations,Unmarried,White,Female,0,0,30,United-States,<=50K
40,Master's Degree,14,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,50,United-States,>50K
42,High School Graduate,9,Widowed,Technical and Labor Occupations,Unmarried,White,Male,0,0,40,United-States,<=50K
57,Bachelor's Degree,13,Divorced,Professional Occupations,Not-in-family,White,Male,0,0,80,United-States,<=50K
34,Some College Education,10,Never-married,Service Occupations,Unmarried,White,Female,0,0,40,United-States,<=50K
34,Master's Degree,14,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,United-States,<=50K
31,Bachelor's Degree,13,Never-married,Professional Occupations,Not-in-family,White,Male,0,0,37,United-States,<=50K
30,Bachelor's Degree,13,Never-married,Management and Administrative Occupations,Not-in-family,White,Female,0,0,50,United-States,<=50K
45,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,1887,40,Mexico,>50K
36,Bachelor's Degree,13,Divorced,Professional Occupations,Unmarried,Black,Female,0,0,40,United-States,<=50K
33,Master's Degree,14,Married-civ-spouse,Professional Occupations,Wife,White,Female,0,0,40,United-States,<=50K
39,9th Grade,5,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
42,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,45,United-States,<=50K
22,High School Graduate,9,Never-married,Technical and Labor Occupations,Other-relative,White,Male,0,0,20,United-States,<=50K
22,High School Graduate,9,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,40,United-States,<=50K
32,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,99999,0,40,United-States,>50K
21,High School Graduate,9,Separated,Service Occupations,Own-child,White,Female,0,0,35,United-States,<=50K
41,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,7688,0,40,United-States,>50K
46,High School Graduate,9,Married-spouse-absent,Technical and Labor Occupations,Not-in-family,White,Male,3325,0,45,United-States,<=50K
47,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Wife,White,Female,0,0,45,United-States,<=50K
46,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,37,United-States,<=50K
23,High School Graduate,9,Never-married,Technical and Labor Occupations,Unmarried,White,Female,0,0,33,United-States,<=50K
34,High School Graduate,9,Divorced,Technical and Labor Occupations,Unmarried,White,Male,0,0,44,United-States,<=50K
22,High School Graduate,9,Never-married,Service Occupations,Own-child,White,Female,0,0,35,United-States,<=50K
55,High School Graduate,9,Divorced,Service Occupations,Other-relative,White,Female,0,0,40,United-States,<=50K
41,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Other-relative,White,Female,0,0,40,Cuba,<=50K
22,High School Graduate,9,Never-married,Professional Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,45,United-States,<=50K
38,Bachelor's Degree,13,Separated,Management and Administrative Occupations,Not-in-family,White,Male,27828,0,45,United-States,>50K
44,Some College Education,10,Separated,Management and Administrative Occupations,Unmarried,White,Female,0,0,40,United-States,<=50K
43,High School Graduate,9,Never-married,Technical and Labor Occupations,Not-in-family,White,Male,0,0,45,United-States,<=50K
38,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,60,United-States,<=50K
36,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
17,9th Grade,5,Never-married,Technical and Labor Occupations,Own-child,White,Female,0,0,16,United-States,<=50K
41,High School Graduate,9,Divorced,Service Occupations,Own-child,White,Male,0,0,40,United-States,<=50K
26,Vocational Associate Degree,11,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,50,Japan,<=50K
27,Bachelor's Degree,13,Never-married,Management and Administrative Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,High School Graduate,9,Divorced,Management and Administrative Occupations,Not-in-family,White,Female,0,0,38,United-States,<=50K
72,High School Graduate,9,Widowed,Management and Administrative Occupations,Not-in-family,White,Female,6360,0,40,United-States,<=50K
28,Bachelor's Degree,13,Never-married,Service Occupations,Not-in-family,White,Male,0,0,50,United-States,<=50K
39,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,50,United-States,<=50K
39,High School Graduate,9,Widowed,Technical and Labor Occupations,Unmarried,Black,Female,0,0,40,United-States,<=50K
57,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,30,United-States,<=50K
66,High School Graduate,9,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,3432,0,20,United-States,<=50K
18,High School Graduate,9,Never-married,Service Occupations,Own-child,White,Male,34095,0,3,United-States,<=50K
23,Bachelor's Degree,13,Never-married,Management and Administrative Occupations,Own-child,White,Female,0,0,40,United-States,<=50K
19,High School Graduate,9,Never-married,Service Occupations,Other-relative,Black,Male,0,0,40,United-States,<=50K
42,Vocational Associate Degree,11,Never-married,Professional Occupations,Not-in-family,White,Male,0,0,40,United-States,<=50K
